"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"330154","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (OK1) NFY120NYI","2014-03-21","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","36632018458"
"330155","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (MI1) NFY120OE8","2014-03-13","","","","Retail store","","","MARINE","V G Food Center","MI","36632027818"
"330156","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (OK1) NFY120NYJ","2014-03-21","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","36632018458"
"330162","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (FL) NFY120OAZ","2014-03-07","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","36632027153"
"330163","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (FL) NFY120OB1","2014-03-07","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","36632027153"
"330164","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (FL) NFY120OB5","2014-03-07","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","36632027153"
"330165","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (FL) NFY120OB2","2014-03-07","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","36632027153"
"330166","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (MO1) NFY120NWH","2014-03-13","","","","Retail store","","","BELTON","Hy-Vee","MO","36632018458"
"330167","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (FL) NFY120OB4","2014-03-07","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","36632027153"
"330168","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (FL) NFY120OB3","2014-03-07","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","36632027153"
"330169","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (MO1) NFY120NWI","2014-03-13","","","","Retail store","","","BELTON","Hy-Vee","MO","36632018458"
"330179","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (FL) NFY120OAB","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","689544081432"
"330180","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (FL) NFY120OAD","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","689544081432"
"330181","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CT1) NFY120NV7","2014-03-03","","","","Retail store","","","WATERBURY","Price Chopper","CT","689544081432"
"330182","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (FL) NFY120OAE","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","689544081432"
"330183","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CT1) NFY120NV8","2014-03-03","","","","Retail store","","","WATERBURY","Price Chopper","CT","689544081432"
"330184","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CT1) NFY120NVA","2014-03-03","","","","Retail store","","","WATERBURY","Price Chopper","CT","689544081432"
"330185","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (FL) NFY120OAF","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","689544081432"
"330186","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CT1) NFY120NV5","2014-03-03","","","","Retail store","","","WATERBURY","Price Chopper","CT","689544081432"
"330187","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (FL) NFY120OAC","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","689544081432"
"330188","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CT1) NFY120NVB","2014-03-03","","","","Retail store","","","WATERBURY","Price Chopper","CT","689544081432"
"330189","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (FL) NFY120OAG","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","689544081432"
"330190","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CT1) NFY120NV6","2014-03-03","","","","Retail store","","","WATERBURY","Price Chopper","CT","689544081432"
"330202","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (NC1) NFY120ODC","2014-03-13","","","","Retail store","PLT39135MN","","CARRBORO","Food Lion","NC","36632027818"
"330203","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (CA2) NFY120O2U","2014-03-07","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","36632027153"
"330204","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (CA2) NFY120O2T","2014-03-07","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","36632027153"
"330205","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (CA2) NFY120O2X","2014-03-07","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","36632027153"
"330206","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (NC1) NFY120ODD","2014-03-13","","","","Retail store","PLT39135MN","","CARRBORO","Food Lion","NC","36632027818"
"330207","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (CA2) NFY120O2W","2014-03-07","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","36632027153"
"330208","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (CA2) NFY120O2V","2014-03-07","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","36632027153"
"330222","Yogurt, Greek, strawberry, non-fat, CHOBANI (AL1) NFY120O8E","2014-02-24","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","894700010045"
"330223","Yogurt, Greek, strawberry, non-fat, CHOBANI (CA1) NFY120O8V","2014-03-05","","","","Retail store","","","CHICO","Winco Foods","CA","894700010045"
"330224","Yogurt, Greek, strawberry, non-fat, CHOBANI (AL1) NFY120O8H","2014-02-24","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","894700010045"
"330225","Yogurt, Greek, strawberry, non-fat, CHOBANI (CA1) NFY120O8R","2014-03-05","","","","Retail store","","","CHICO","Winco Foods","CA","894700010045"
"330226","Yogurt, Greek, strawberry, non-fat, CHOBANI (AL1) NFY120O8F","2014-02-24","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","894700010045"
"330227","Yogurt, Greek, strawberry, non-fat, CHOBANI (CA1) NFY120O8T","2014-03-05","","","","Retail store","","","CHICO","Winco Foods","CA","894700010045"
"330228","Yogurt, Greek, strawberry, non-fat, CHOBANI (AL1) NFY120O8J","2014-02-24","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","894700010045"
"330229","Yogurt, Greek, strawberry, non-fat, CHOBANI (CA1) NFY120O8S","2014-03-05","","","","Retail store","","","CHICO","Winco Foods","CA","894700010045"
"330230","Yogurt, Greek, strawberry, non-fat, CHOBANI (AL1) NFY120O8I","2014-02-24","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","894700010045"
"330231","Yogurt, Greek, strawberry, non-fat, CHOBANI (CA1) NFY120O8U","2014-03-05","","","","Retail store","","","CHICO","Winco Foods","CA","894700010045"
"330232","Yogurt, Greek, strawberry, non-fat, CHOBANI (AL1) NFY120O8G","2014-02-24","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","894700010045"
"330233","Yogurt, Greek, strawberry, non-fat, CHOBANI (CA1) NFY120O8Q","2014-03-05","","","","Retail store","","","CHICO","Winco Foods","CA","894700010045"
"330237","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (NY1) NFY120OFH","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","36632027153"
"330238","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (IN1) NFY120O6R","2014-03-20","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","36632027818"
"330239","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (IN1) NFY120O6S","2014-03-20","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","36632027818"
"330240","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (NY1) NFY120OFI","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","36632027153"
"330241","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (NY1) NFY120OFG","2014-03-11","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","36632027153"
"330242","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (NY1) NFY120OFK","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","36632027153"
"330243","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (NY1) NFY120OFF","2014-03-11","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","36632027153"
"330244","Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (NY1) NFY120OFJ","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","36632027153"
"330258","Yogurt, Greek, strawberry, non-fat, CHOBANI (IN1) NFY120O6K","2014-03-22","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","894700010045"
"330259","Yogurt, Greek, strawberry, non-fat, CHOBANI (NY1) NFY120OEQ","2014-03-17","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY",""
"330260","Yogurt, Greek, strawberry, non-fat, CHOBANI (NY1) NFY120OEU","2014-03-17","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY",""
"330261","Yogurt, Greek, strawberry, non-fat, CHOBANI (IN1) NFY120O6O","2014-03-22","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","894700010045"
"330262","Yogurt, Greek, strawberry, non-fat, CHOBANI (NY1) NFY120OEV","2014-03-17","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY",""
"330263","Yogurt, Greek, strawberry, non-fat, CHOBANI (IN1) NFY120O6P","2014-03-22","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","894700010045"
"330264","Yogurt, Greek, strawberry, non-fat, CHOBANI (NY1) NFY120OER","2014-03-17","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY",""
"330265","Yogurt, Greek, strawberry, non-fat, CHOBANI (IN1) NFY120O6L","2014-03-22","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","894700010045"
"330266","Yogurt, Greek, strawberry, non-fat, CHOBANI (NY1) NFY120OES","2014-03-17","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY",""
"330267","Yogurt, Greek, strawberry, non-fat, CHOBANI (IN1) NFY120O6M","2014-03-22","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","894700010045"
"330268","Yogurt, Greek, strawberry, non-fat, CHOBANI (NY1) NFY120OET","2014-03-17","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY",""
"330269","Yogurt, Greek, strawberry, non-fat, CHOBANI (IN1) NFY120O6N","2014-03-22","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","894700010045"
"330280","Yogurt, Greek, strawberry, non-fat, CHOBANI (CO1) NFY120NUT","2014-03-03","","","","Retail store","","","DENVER","Safeway","CO","894700010045"
"330281","Yogurt, Greek, strawberry, non-fat, CHOBANI (CO1) NFY120NUX","2014-03-03","","","","Retail store","","","DENVER","Safeway","CO","894700010045"
"330282","Yogurt, Greek, strawberry, non-fat, CHOBANI (CT1) NFY120ODI","2014-03-29","","","","Retail store","","","WATERBURY","Price Chopper","CT","894700010045"
"330283","Yogurt, Greek, strawberry, non-fat, CHOBANI (CO1) NFY120NUU","2014-03-03","","","","Retail store","","","DENVER","Safeway","CO","894700010045"
"330284","Yogurt, Greek, strawberry, non-fat, CHOBANI (CT1) NFY120ODJ","2014-03-29","","","","Retail store","","","WATERBURY","Price Chopper","CT","894700010045"
"330285","Yogurt, Greek, strawberry, non-fat, CHOBANI (CO1) NFY120NUV","2014-03-03","","","","Retail store","","","DENVER","Safeway","CO","894700010045"
"330286","Yogurt, Greek, strawberry, non-fat, CHOBANI (CT1) NFY120ODK","2014-03-29","","","","Retail store","","","WATERBURY","Price Chopper","CT","894700010045"
"330287","Yogurt, Greek, strawberry, non-fat, CHOBANI (CO1) NFY120NUW","2014-03-03","","","","Retail store","","","DENVER","Safeway","CO","894700010045"
"330288","Yogurt, Greek, strawberry, non-fat, CHOBANI (CT1) NFY120ODG","2014-03-29","","","","Retail store","","","WATERBURY","Price Chopper","CT","894700010045"
"330289","Yogurt, Greek, strawberry, non-fat, CHOBANI (CT1) NFY120ODL","2014-03-29","","","","Retail store","","","WATERBURY","Price Chopper","CT","894700010045"
"330293","Yogurt, Greek, strawberry, non-fat, CHOBANI (OK1) NFY120O7S","2014-03-03","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","894700010045"
"330294","Yogurt, Greek, strawberry, non-fat, CHOBANI (MI1) NFY120ODM","2014-03-04","","","","Retail store","","","PORT HURON","Kroger Store","MI","894700010045"
"330295","Yogurt, Greek, strawberry, non-fat, CHOBANI (OK1) NFY120O7Q","2014-03-03","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","894700010045"
"330296","Yogurt, Greek, strawberry, non-fat, CHOBANI (OK1) NFY120O7U","2014-03-03","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","894700010045"
"330297","Yogurt, Greek, strawberry, non-fat, CHOBANI (MI1) NFY120ODP","2014-03-04","","","","Retail store","","","PORT HURON","Kroger Store","MI","894700010045"
"330298","Yogurt, Greek, strawberry, non-fat, CHOBANI (OK1) NFY120O7T","2014-03-03","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","894700010045"
"330299","Yogurt, Greek, strawberry, non-fat, CHOBANI (MI1) NFY120ODN","2014-03-04","","","","Retail store","","","PORT HURON","Kroger Store","MI","894700010045"
"330300","Yogurt, Greek, strawberry, non-fat, CHOBANI (OK1) NFY120O7R","2014-03-03","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","894700010045"
"330301","Yogurt, Greek, strawberry, non-fat, CHOBANI (MI1) NFY120ODQ","2014-03-04","","","","Retail store","","","PORT HURON","Kroger Store","MI","894700010045"
"330302","Yogurt, Greek, strawberry, non-fat, CHOBANI (MI1) NFY120ODR","2014-03-22","","","","Retail store","","","PORT HURON","Kroger Store","MI","894700010045"
"330308","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NC1) NFY120OCG","2014-02-25","","","","Retail store","","","CHAPEL HILL","Harris Teeter","NC","689544081432"
"330309","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NC1) NFY120OCI","2014-02-25","","","","Retail store","","","CHAPEL HILL","Harris Teeter","NC","689544081432"
"330310","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY1) NFY120OEI","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","689544081432"
"330311","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NC1) NFY120OCK","2014-02-25","","","","Retail store","","","CHAPEL HILL","Harris Teeter","NC","689544081432"
"330312","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY1) NFY120OEG","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","689544081432"
"330313","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY1) NFY120OEK","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","689544081432"
"330314","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NC1) NFY120OCJ","2014-02-25","","","","Retail store","","","CHAPEL HILL","Harris Teeter","NC","689544081432"
"330315","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY1) NFY120OEJ","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","689544081432"
"330316","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NC1) NFY120OCH","2014-02-25","","","","Retail store","","","CHAPEL HILL","Harris Teeter","NC","689544081432"
"330317","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NC1) NFY120OCL","2014-02-25","","","","Retail store","","","CHAPEL HILL","Harris Teeter","NC","689544081432"
"330318","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY1) NFY120OEH","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","689544081432"
"330319","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY1) NFY120OEL","2014-03-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","689544081432"
"330330","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2) NFY120O3R","2014-03-05","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","689544082026"
"330331","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2) NFY120O3S","2014-03-05","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","689544082026"
"330332","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CO1) NFY120NUG","2014-02-20","","","","Retail store","","","DENVER","Safeway","CO","689544082026"
"330333","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CO1) NFY120NUF","2014-02-20","","","","Retail store","","","DENVER","Safeway","CO","689544082026"
"330334","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2) NFY120O3T","2014-03-05","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","689544082026"
"330335","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CO1) NFY120NUH","2014-02-20","","","","Retail store","","","DENVER","Safeway","CO","689544082026"
"330336","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CO1) NFY120NUC","2014-02-20","","","","Retail store","","","DENVER","Safeway","CO","689544082026"
"330337","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2) NFY120O3Q","2014-03-15","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","689544082026"
"330338","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2) NFY120O3U","2014-03-05","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","689544082026"
"330339","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CO1) NFY120NUD","2014-02-20","","","","Retail store","","","DENVER","Safeway","CO","689544082026"
"330340","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2) NFY120O3V","2014-03-05","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA","689544082026"
"330341","Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CO1) NFY120NUE","2014-02-20","","","","Retail store","","","DENVER","Safeway","CO","689544082026"
"330353","Yogurt, Greek, strawberry, non-fat, CHOBANI (FL) NFY120OAT","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","894700010045"
"330354","Yogurt, Greek, strawberry, non-fat, CHOBANI (MO1) NFY120NWY","2014-03-04","","","","Retail store","","","BELTON","Hy-Vee","MO","894700010045"
"330355","Yogurt, Greek, strawberry, non-fat, CHOBANI (FL) NFY120OAV","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","894700010045"
"330356","Yogurt, Greek, strawberry, non-fat, CHOBANI (MO1) NFY120NWZ","2014-03-04","","","","Retail store","","","BELTON","Hy-Vee","MO","894700010045"
"330357","Yogurt, Greek, strawberry, non-fat, CHOBANI (FL) NFY120OAW","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","894700010045"
"330358","Yogurt, Greek, strawberry, non-fat, CHOBANI (MO1) NFY120NX0","2014-03-04","","","","Retail store","","","BELTON","Hy-Vee","MO","894700010045"
"330359","Yogurt, Greek, strawberry, non-fat, CHOBANI (FL) NFY120OAX","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","894700010045"
"330360","Yogurt, Greek, strawberry, non-fat, CHOBANI (MO1) NFY120NWW","2014-03-04","","","","Retail store","","","BELTON","Hy-Vee","MO","894700010045"
"330361","Yogurt, Greek, strawberry, non-fat, CHOBANI (FL) NFY120OAU","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","894700010045"
"330362","Yogurt, Greek, strawberry, non-fat, CHOBANI (MO1) NFY120NX1","2014-03-04","","","","Retail store","","","BELTON","Hy-Vee","MO","894700010045"
"330363","Yogurt, Greek, strawberry, non-fat, CHOBANI (FL) NFY120OAY","2014-03-03","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","894700010045"
