"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"103701","1999630","1999730","","","","","","","","","",""
"103698","1999630","1999728","","","","","","","","","",""
"103697","1999630","1999740","","","","","","","","","",""
"103695","1999630","1999750","","","","","","","","","",""
"103693","1999630","1999726","","","","","","","","","",""
"103691","1999630","1999742","","","","","","","","","",""
"103710","1999631","1999722","","","","","","","","","",""
"103708","1999631","1999712","","","","","","","","","",""
"103706","1999631","1999710","","","","","","","","","",""
"103702","1999631","1999724","","","","","","","","","",""
"103700","1999631","1999716","","","","","","","","","",""
"103699","1999631","1999714","","","","","","","","","",""
"103696","1999631","1999702","","","","","","","","","",""
"103694","1999631","1999706","","","","","","","","","",""
"103692","1999631","1999718","","","","","","","","","",""
"103690","1999631","1999704","","","","","","","","","",""
"103675","1999631","1999698","","","","","","","","","",""
"103674","1999631","1999696","","","","","","","","","",""
"103673","1999631","1999700","","","","","","","","","",""
"103672","1999631","1999708","","","","","","","","","",""
"103671","1999631","1999720","","","","","","","","","",""
"103666","1999632","1999782","","","","","","","","","",""
"103665","1999632","1999780","","","","","","","","","",""
"103660","1999632","1999772","","","","","","","","","",""
"103659","1999632","1999770","","","","","","","","","",""
"103658","1999632","1999774","","","","","","","","","",""
"103655","1999632","1999768","","","","","","","","","",""
"103653","1999632","1999778","","","","","","","","","",""
"103652","1999632","1999776","","","","","","","","","",""
"103680","1999633","1999756","","","","","","","","","",""
"103679","1999633","1999754","","","","","","","","","",""
"103678","1999633","1999760","","","","","","","","","",""
"103677","1999633","1999758","","","","","","","","","",""
"103676","1999633","1999752","","","","","","","","","",""
"103657","1999633","1999764","","","","","","","","","",""
"103656","1999633","1999762","","","","","","","","","",""
"103654","1999633","1999766","","","","","","","","","",""
"103670","1999634","1999788","","","","","","","","","",""
"103669","1999634","1999786","","","","","","","","","",""
"103668","1999634","1999792","","","","","","","","","",""
"103667","1999634","1999790","","","","","","","","","",""
"103664","1999634","1999784","","","","","","","","","",""
"103663","1999634","1999796","","","","","","","","","",""
"103662","1999634","1999794","","","","","","","","","",""
"103661","1999634","1999798","","","","","","","","","",""
"103733","2003586","2003840","","","","","","","","","",""
"103726","2003586","2003842","","","","","","","","","",""
"103727","2003586","2003844","","","","","","","","","",""
"103728","2003586","2003846","","","","","","","","","",""
"103729","2003586","2003848","","","","","","","","","",""
"103730","2003586","2003834","","","","","","","","","",""
"103731","2003586","2003836","","","","","","","","","",""
"103732","2003586","2003838","","","","","","","","","",""
"103725","2003587","2003852","","","","","","","","","",""
"103717","2003587","2003860","","","","","","","","","",""
"103718","2003587","2003862","","","","","","","","","",""
"103719","2003587","2003864","","","","","","","","","",""
"103721","2003587","2003854","","","","","","","","","",""
"103722","2003587","2003856","","","","","","","","","",""
"103723","2003587","2003858","","","","","","","","","",""
"103724","2003587","2003850","","","","","","","","","",""
"103772","2003588","2003892","","","","","","","","","",""
"103780","2003588","2003884","","","","","","","","","",""
"103782","2003588","2003886","","","","","","","","","",""
"103784","2003588","2003888","","","","","","","","","",""
"103786","2003588","2003890","","","","","","","","","",""
"103794","2003588","2003882","","","","","","","","","",""
"103792","2003589","2003880","","","","","","","","","",""
"103713","2003589","2003868","","","","","","","","","",""
"103714","2003589","2003870","","","","","","","","","",""
"103715","2003589","2003872","","","","","","","","","",""
"103716","2003589","2003874","","","","","","","","","",""
"103720","2003589","2003866","","","","","","","","","",""
"103788","2003589","2003876","","","","","","","","","",""
"103790","2003589","2003878","","","","","","","","","",""
"103855","2003590","2003720","","","","","","","","","",""
"103852","2003590","2003714","","","","","","","","","",""
"103851","2003590","2003712","","","","","","","","","",""
"103850","2003590","2003718","","","","","","","","","",""
"103849","2003590","2003716","","","","","","","","","",""
"103834","2003590","2003706","","","","","","","","","",""
"103833","2003590","2003710","","","","","","","","","",""
"103832","2003590","2003708","","","","","","","","","",""
"103793","2003591","2003770","","","","","","","","","",""
"103789","2003591","2003774","","","","","","","","","",""
"103787","2003591","2003772","","","","","","","","","",""
"103775","2003591","2003784","","","","","","","","","",""
"103768","2003591","2003778","","","","","","","","","",""
"103766","2003591","2003776","","","","","","","","","",""
"103764","2003591","2003782","","","","","","","","","",""
"103762","2003591","2003780","","","","","","","","","",""
"103856","2003592","2003722","","","","","","","","","",""
"103854","2003592","2003726","","","","","","","","","",""
"103853","2003592","2003724","","","","","","","","","",""
"103845","2003592","2003736","","","","","","","","","",""
"103840","2003592","2003730","","","","","","","","","",""
"103839","2003592","2003728","","","","","","","","","",""
"103837","2003592","2003734","","","","","","","","","",""
"103835","2003592","2003732","","","","","","","","","",""
"103847","2003593","2003738","","","","","","","","","",""
"103843","2003593","2003742","","","","","","","","","",""
"103841","2003593","2003740","","","","","","","","","",""
"103807","2003593","2003752","","","","","","","","","",""
"103806","2003593","2003746","","","","","","","","","",""
"103804","2003593","2003744","","","","","","","","","",""
"103803","2003593","2003750","","","","","","","","","",""
"103801","2003593","2003748","","","","","","","","","",""
"103778","2003594","2003810","","","","","","","","","",""
"103776","2003594","2003808","","","","","","","","","",""
"103774","2003594","2003814","","","","","","","","","",""
"103771","2003594","2003812","","","","","","","","","",""
"103769","2003594","2003802","","","","","","","","","",""
"103765","2003594","2003806","","","","","","","","","",""
"103763","2003594","2003804","","","","","","","","","",""
"103744","2003594","2003816","","","","","","","","","",""
"103777","2003595","2003786","","","","","","","","","",""
"103773","2003595","2003790","","","","","","","","","",""
"103770","2003595","2003788","","","","","","","","","",""
"103767","2003595","2003800","","","","","","","","","",""
"103745","2003595","2003794","","","","","","","","","",""
"103743","2003595","2003792","","","","","","","","","",""
"103742","2003595","2003798","","","","","","","","","",""
"103741","2003595","2003796","","","","","","","","","",""
"103746","2003596","2003818","","","","","","","","","",""
"103740","2003596","2003828","","","","","","","","","",""
"103739","2003596","2003826","","","","","","","","","",""
"103738","2003596","2003832","","","","","","","","","",""
"103737","2003596","2003830","","","","","","","","","",""
"103736","2003596","2003820","","","","","","","","","",""
"103735","2003596","2003824","","","","","","","","","",""
"103734","2003596","2003822","","","","","","","","","",""
"103848","2003597","2003762","","","","","","","","","",""
"103846","2003597","2003760","","","","","","","","","",""
"103844","2003597","2003766","","","","","","","","","",""
"103842","2003597","2003764","","","","","","","","","",""
"103838","2003597","2003758","","","","","","","","","",""
"103836","2003597","2003756","","","","","","","","","",""
"103808","2003597","2003754","","","","","","","","","",""
"103805","2003597","2003768","","","","","","","","","",""
"103802","2003598","2003608","","","","","","","","","",""
"103795","2003598","2003610","","","","","","","","","",""
"103796","2003598","2003616","","","","","","","","","",""
"103798","2003598","2003612","","","","","","","","","",""
"103799","2003598","2003614","","","","","","","","","",""
"103800","2003598","2003606","","","","","","","","","",""
"103831","2003599","2003630","","","","","","","","","",""
